timestamp,symbol,price_qty_buy,price_qty_sell,price_qty_buy_diff,price_qty_sell_diff,alpha1,alpha2,alpha3,mid,bid,bid_amt,ask,ask_amt,ret_5,ret_10,ret_20,ret_100,ret_200
74700,AMETHYSTS,19992,20008,9990,-270137,-17061.010236727863,-59942.70778603707,71503.07635040325,10000.0,9996,2,10004,-2,0.0001,0.0,0.0,0.0,0.0003
74800,AMETHYSTS,89982,10004,69990,-10004,9054.292834290496,-44961.09545022594,74899.44581024194,10001.0,9998,9,10004,-1,-9.999000099990002e-05,0.0,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05
74900,AMETHYSTS,10002,10004,-79980,0,-17655.995015996654,-31472.76681515816,12947.667486145168,10003.0,10002,1,10004,-1,-0.00029991002699190244,-0.00044986504048785366,-0.00014995501349595122,-0.00029991002699190244,-0.0006498050584824553
75000,AMETHYSTS,269865,9998,259863,-6,65599.70348880233,-22032.736770610707,111716.20049168712,9996.5,9995,27,9998,-1,0.0003501225428900115,0.0004501575551443005,0.0002500875306357225,0.0,0.0004501575551443005
75100,AMETHYSTS,299850,300150,29985,290152,54915.29244216163,71622.6842605725,-37037.079704987744,10000.0,9995,30,10005,-30,0.0003,-0.0003,0.0002,0.0,0.0
75200,AMETHYSTS,19996,20008,-279854,-280142,-45515.495290486855,-33906.721017599244,-22107.047822992645,10001.0,9998,2,10004,-2,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05
75300,AMETHYSTS,9996,10004,-10000,-10004,-34860.846703340794,-26735.90471231947,-13262.628693795588,10000.0,9996,1,10004,-1,0.0001,0.0,0.0,0.0,-0.00015
75400,AMETHYSTS,9996,10004,0,0,-24402.59269233856,-18715.133298623627,-7957.577216277352,10000.0,9996,1,10004,-1,-0.00015,0.00015,-0.00015,0.0,-0.00015
75500,AMETHYSTS,19992,20008,9996,10004,-14083.014884636988,-10099.39330903654,-4777.746329766411,10000.0,9996,2,10004,-2,0.0001,0.0,0.0,-0.0001,-0.0001
75600,AMETHYSTS,10002,20008,-9990,0,-12855.110419245892,-7069.575316325577,-6862.647797859847,10003.0,10002,1,10004,-2,-0.0005998200539838049,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244
75700,AMETHYSTS,9996,10004,-6,-10004,-9000.377293472122,-7949.902721427903,-118.38867871590764,10000.0,9996,1,10004,-1,0.0,0.0,0.0,0.0003,0.0003
75800,AMETHYSTS,49990,10004,39994,0,5697.935894569514,-5564.931904999532,15926.566792770456,10001.0,9998,5,10004,-1,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.00019998000199980003,-9.999000099990002e-05
75900,AMETHYSTS,209895,80016,159905,70012,51960.05512619866,17108.14766650033,45513.14007566228,9998.5,9995,21,10002,-8,0.00030004500675101265,0.00030004500675101265,0.000450067510126519,-0.00015002250337550632,0.00025003750562584387
76000,AMETHYSTS,19996,20008,-189899,-60008,-20597.66141166093,-6026.696633449768,-24648.51595460264,10001.0,9998,2,10004,-2,-9.999000099990002e-05,-0.00019998000199980003,-0.00044995500449955,9.999000099990002e-05,-9.999000099990002e-05
76100,AMETHYSTS,9996,9998,-10000,-10010,-17418.362988162655,-7221.687643414838,-14785.10957276158,9997.0,9996,1,9998,-1,0.00030009002700810244,0.0005001500450135041,0.0006001800540162049,0.0006001800540162049,0.00030009002700810244
76200,AMETHYSTS,9996,10004,0,6,-12192.854091713858,-5053.381350390386,-8873.465743656949,10000.0,9996,1,10004,-1,0.0,0.0,0.00015,0.0,-0.0003
76300,AMETHYSTS,269865,270135,259869,260131,69425.7021358003,74501.93305472673,-5428.879446194169,10000.0,9995,27,10005,-27,0.0,0.0,0.0,0.00015,0.0
76400,AMETHYSTS,39992,280140,-229873,10005,-20363.90850493979,55152.85313830871,-99208.52766771652,10001.5,9998,4,10005,-28,0.0,-0.0002999550067489877,-0.00014997750337449384,-0.00014997750337449384,0.0
76500,AMETHYSTS,9996,10004,-29996,-270136,-23253.535953457853,-42433.80280318391,36530.8833993701,10000.0,9996,1,10004,-1,-0.0001,0.0,0.0001,0.0001,0.0001
76600,AMETHYSTS,19992,20008,9996,10004,-13278.675167420495,-26702.46196222873,21915.33003962206,10000.0,9996,2,10004,-2,0.0002,0.0,-0.00015,0.0,-0.00015
76700,AMETHYSTS,9996,10004,-9996,-10004,-12293.872617194347,-21692.923373560112,13152.398023773236,10000.0,9996,1,10004,-1,0.0,0.0,-0.0003,0.00025,-0.0001
76800,AMETHYSTS,249875,250125,239879,240121,63357.98916796396,56851.25363850793,7794.638814263941,10000.0,9995,25,10005,-25,0.0,0.0,0.00035,0.0003,0.0003
76900,AMETHYSTS,49990,240120,-199885,-10005,-15614.907582425236,36794.37754695555,-71275.21671144164,10001.5,9998,5,10005,-24,-0.0002999550067489877,0.00014997750337449384,0.0001999700044993251,-0.00014997750337449384,-0.00014997750337449384
77000,AMETHYSTS,9996,40008,-39994,-200112,-22928.635307697663,-34277.53571713112,21282.069973135025,9999.0,9996,1,10002,-4,0.00010001000100010001,-0.00025002500250025,0.00025002500250025,0.00010001000100010001,0.00010001000100010001
77100,AMETHYSTS,30000,10004,20004,-30004,-10048.844715388364,-32995.47500199178,32772.44198388101,10002.0,10000,3,10004,-1,-0.0001999600079984003,9.998000399920016e-05,-0.0001999600079984003,-0.0001999600079984003,-0.00034993001399720057
77200,AMETHYSTS,9996,10004,-20004,0,-13035.391300771857,-23096.83250139424,11661.865190328606,10000.0,9996,1,10004,-1,0.0,0.00015,-0.0003,0.0,-0.0002
77300,AMETHYSTS,19992,20008,9996,10004,-6125.973910540299,-13166.58275097597,6993.919114197164,10000.0,9996,2,10004,-2,0.0,0.0,0.0001,0.0,0.0001
77400,AMETHYSTS,299850,20004,279858,-4,79669.21826262178,-9217.80792568318,116141.1514685183,9998.5,9995,30,10002,-2,0.000450067510126519,0.00015002250337550632,0.00025003750562584387,0.00015002250337550632,0.00015002250337550632
77500,AMETHYSTS,19992,20008,-279858,4,-28188.94721616475,-6451.265547978225,-42260.10911888903,10000.0,9996,2,10004,-2,-0.00035,0.0001,0.0,0.0,0.0
77600,AMETHYSTS,19992,20008,0,0,-19732.263051315324,-4515.885883584758,-25356.06547133341,10000.0,9996,2,10004,-2,0.0003,-0.00015,-0.00015,0.00015,-0.0001
77700,AMETHYSTS,259870,260130,239878,240122,58150.81586407927,68875.47988149067,-15311.239282800048,10000.0,9995,26,10005,-26,0.00015,-0.0003,0.0,0.0,0.0
77800,AMETHYSTS,9996,10004,-249874,-250126,-34256.62889514451,-26824.96408295654,-9085.94356968003,10000.0,9996,1,10004,-1,0.0,0.00035,0.00035,0.00015,-0.00015
77900,AMETHYSTS,30006,20008,20010,10004,-17976.640226601154,-15776.274858069575,-1449.166141808018,10003.0,10002,3,10004,-2,-0.00029991002699190244,4.9985004498650404e-05,-0.00019994001799460162,-0.00029991002699190244,-0.00029991002699190244
78000,AMETHYSTS,229885,109978,199879,89970,47380.05184137919,15947.607599351297,43094.1003149152,9996.5,9995,23,9998,-11,0.0004501575551443005,0.000500175061271445,0.0003501225428900115,0.0003501225428900115,0.0003501225428900115
78100,AMETHYSTS,10002,20008,-219883,-89970,-32798.863711034566,-15827.674680454093,-26108.739811050888,10003.0,10002,1,10004,-2,-0.00044986504048785366,-0.00029991002699190244,-0.00029991002699190244,-0.0005998200539838049,-0.0005998200539838049
78200,AMETHYSTS,69986,270135,59984,250127,-4964.004597724193,63958.727723682125,-91722.44388663051,10001.5,9998,7,10005,-27,-0.0004499325101234815,-0.0004499325101234815,-0.00014997750337449384,0.00014997750337449384,-0.00014997750337449384
78300,AMETHYSTS,299850,300150,229864,30015,65484.39678159306,53775.60940657748,24906.13366802169,10000.0,9995,30,10005,-30,0.00035,0.0001,0.0,0.0001,0.0
78400,AMETHYSTS,259870,260130,-39980,-40020,33845.07774711514,25636.926584604236,14959.680200813014,10000.0,9995,26,10005,-26,0.00035,0.0001,0.0,-0.00015,0.0
78500,AMETHYSTS,39992,10004,-219878,-250126,-42271.8455770194,-57091.951390777045,21075.008120487808,10001.0,9998,4,10004,-1,4.999500049995001e-05,-9.999000099990002e-05,-0.00029997000299970003,0.00024997500249975,-9.999000099990002e-05
78600,AMETHYSTS,219890,40008,179898,30004,24379.108096086424,-30963.16597354393,72602.6048722927,9998.5,9995,22,10002,-4,0.00015002250337550632,0.0,5.000750112516878e-05,-0.00010001500225033755,0.00015002250337550632
78700,AMETHYSTS,19992,9998,-199898,-30010,-42904.0243327395,-30677.21618148075,-24393.637076624385,9997.0,9996,2,9998,-1,0.0,0.00030009002700810244,0.00030009002700810244,0.00045013504051215364,0.00030009002700810244
78800,AMETHYSTS,10002,230115,-9990,220117,-33029.81703291765,44561.048672963465,-106678.98224597464,10003.5,10002,1,10005,-23,-0.000249912530614285,0.0,-0.000449842555105713,-0.000249912530614285,-4.9982506122857e-05
78900,AMETHYSTS,10002,260130,0,30015,-23120.871923042352,40197.234071074425,-76013.38934758477,10003.5,10002,1,10005,-26,-0.000249912530614285,-0.000249912530614285,-0.00049982506122857,-0.000349877542859999,-0.000199930024491428
79000,AMETHYSTS,19996,280140,9994,20010,-13186.410346129647,34141.0638497521,-49614.43360855086,10001.5,9998,2,10005,-28,-0.00014997750337449384,-0.00014997750337449384,-0.00014997750337449384,-0.00014997750337449384,-0.00014997750337449384
79100,AMETHYSTS,9996,10004,-10000,-270136,-12230.487242290752,-57142.05530517353,74285.73983486948,10000.0,9996,1,10004,-1,-0.00015,0.0,0.0,0.0001,0.0
79200,AMETHYSTS,9996,29994,0,19990,-8561.341069603526,-34002.43871362147,36575.44390092169,9997.0,9996,1,9998,-3,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00020006001800540162,0.00030009002700810244
79300,AMETHYSTS,29994,10004,19998,-19990,6.461251277532028,-29798.70709953503,37940.466340553015,10001.0,9998,3,10004,-1,0.00024997500249975,-9.999000099990002e-05,-9.999000099990002e-05,0.0,-9.999000099990002e-05
79400,AMETHYSTS,59988,20008,29994,10004,9002.722875894271,-17857.89496967452,30760.279804331807,10001.0,9998,6,10004,-2,0.0,-9.999000099990002e-05,-9.999000099990002e-05,4.999500049995001e-05,-9.999000099990002e-05
79500,AMETHYSTS,19992,20008,-39996,0,-5696.89398687401,-12500.526478772164,2457.7678825990806,10000.0,9996,2,10004,-2,0.0,-0.0002,0.0,0.0,0.0
79600,AMETHYSTS,249875,80016,229883,60008,64977.07420918818,9252.031464859483,69424.66072955944,9998.5,9995,25,10002,-8,0.00015002250337550632,5.000750112516878e-05,0.00015002250337550632,0.00015002250337550632,0.0005000750112516877
79700,AMETHYSTS,239880,240120,-9995,160104,42485.45194643173,54507.62202540164,-26384.803562264344,10000.0,9995,24,10005,-24,0.0,0.0,0.0,0.0,0.0
79800,AMETHYSTS,10002,210105,-229878,-30015,-39223.58363749779,29150.83541778114,-95776.08213735862,10003.5,10002,1,10005,-21,-0.000349877542859999,-0.000449842555105713,-4.9982506122857e-05,-0.000199930024491428,-0.000349877542859999
79900,AMETHYSTS,9998,10004,-4,-200101,-27457.70854624845,-39624.7152075532,22573.15071758483,10001.0,9998,1,10004,-1,-9.999000099990002e-05,-0.00024997500249975,-0.00039996000399960006,-9.999000099990002e-05,0.00024997500249975
80000,AMETHYSTS,19992,20008,9994,10004,-16222.195982373913,-24736.10064528724,13539.8904305509,10000.0,9996,2,10004,-2,-0.0002,0.0,0.0,0.0001,0.0
80100,AMETHYSTS,19992,20008,0,0,-11355.537187661736,-17315.270451701064,8123.934258330539,10000.0,9996,2,10004,-2,-0.0001,0.0,0.0,-0.0001,0.00035
80200,AMETHYSTS,279860,280140,259868,260132,70011.52396863679,65918.91068380924,4768.760554998323,10000.0,9995,28,10005,-28,0.0,0.0,0.0003,-0.00015,0.0001
80300,AMETHYSTS,9996,10004,-269864,-270136,-31951.133221954253,-34897.56252133354,2970.0563329989936,10000.0,9996,1,10004,-1,-0.0001,0.0,0.0,0.0001,0.0001
80400,AMETHYSTS,9996,10004,0,0,-22365.79325536797,-24428.293764933474,1782.033799799396,10000.0,9996,1,10004,-1,-0.00015,0.0,0.0,-0.0001,0.0
80500,AMETHYSTS,19992,60000,9996,49996,-12657.255278757582,-2101.005635453432,-14930.779720120365,9998.0,9996,2,10000,-6,0.00020004000800160032,0.00020004000800160032,0.00020004000800160032,0.00035007001400280056,0.00020004000800160032
80600,AMETHYSTS,19992,90018,0,30018,-8860.078695130307,7534.696055182598,-20965.66783207222,9999.0,9996,2,10002,-9,0.00010001000100010001,0.00010001000100010001,0.0,0.00010001000100010001,0.00010001000100010001
80700,AMETHYSTS,9996,10004,-9996,-80014,-9200.855086591217,-18729.912761372183,15427.79930075667,10000.0,9996,1,10004,-1,0.0,0.0,0.0001,0.0003,0.0003
80800,AMETHYSTS,9996,30006,0,20002,-6440.59856061385,-7110.338932960528,1255.8795804540014,9999.0,9996,1,10002,-3,0.00010001000100010001,0.00040004000400040005,0.0,0.00010001000100010001,0.00010001000100010001
80900,AMETHYSTS,209895,50010,199899,20004,55461.2810075703,1023.9627469276302,72711.5277482724,9998.5,9995,21,10002,-5,0.00015002250337550632,-0.00015002250337550632,-0.0002000300045006751,0.00015002250337550632,0.00030004500675101265
81000,AMETHYSTS,289855,290145,79960,240135,62810.89670529921,72757.27392284934,-20443.08335103656,10000.0,9995,29,10005,-29,0.0,0.0,0.0,0.0,0.00015
81100,AMETHYSTS,9996,10004,-279859,-280141,-39990.07230629055,-33112.20825400546,-12153.050010621932,10000.0,9996,1,10004,-1,0.0,0.0,-0.0003,0.0,0.0001
81200,AMETHYSTS,219890,220110,209894,210106,34975.14938559661,39853.25422219618,-7376.63000637316,10000.0,9995,22,10005,-22,0.0,0.0003,0.0,-0.00015,0.0
81300,AMETHYSTS,9996,10004,-209894,-210106,-38485.59543008237,-35134.52204446268,-4341.178003823896,10000.0,9996,1,10004,-1,0.0003,0.0,0.0,-0.00015,-0.0003
81400,AMETHYSTS,9996,10004,0,0,-26939.916801057658,-24594.16543112387,-2604.706802294337,10000.0,9996,1,10004,-1,-0.0003,0.0,-0.0001,0.0,0.0
81500,AMETHYSTS,19992,20008,9996,10004,-15859.14176074036,-14214.715801786708,-1566.0240813766022,10000.0,9996,2,10004,-2,0.0,0.0,0.0,0.00015,0.0002
81600,AMETHYSTS,19992,20008,0,0,-11101.399232518252,-9950.301061250697,-939.6144488259612,10000.0,9996,2,10004,-2,0.0,-0.0001,0.0,0.00025,0.0
81700,AMETHYSTS,9996,10004,-9996,-10004,-10769.779462762775,-9966.410742875489,-560.5686692955767,10000.0,9996,1,10004,-1,0.0003,0.0001,0.0,-0.0003,0.00015
81800,AMETHYSTS,10002,20008,6,10004,-7537.045623933942,-3975.287520012841,-4335.541201577346,10003.0,10002,1,10004,-2,-0.00029991002699190244,-0.00039988003598920324,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244
81900,AMETHYSTS,9996,9998,-6,-10010,-5277.731936753759,-5785.701264008989,1400.2752790535928,9997.0,9996,1,9998,-1,0.00030009002700810244,-5.0015004501350405e-05,0.00030009002700810244,0.00040012003601080324,0.00030009002700810244
82000,AMETHYSTS,219890,220110,209894,210112,59273.787644272365,58983.60911519371,752.9651674321557,10000.0,9995,22,10005,-22,0.0,0.0,-0.0003,0.00015,0.0003
82100,AMETHYSTS,19992,20008,-199898,-200102,-18477.748649009343,-18742.073619364404,533.3791004592933,10000.0,9996,2,10004,-2,-0.0001,-0.0003,0.0,-0.00035,0.0001
82200,AMETHYSTS,10002,20008,-9990,0,-15931.42405430654,-13119.451533555082,-3675.972539724424,10003.0,10002,1,10004,-2,-0.00019994001799460162,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244
82300,AMETHYSTS,19992,20008,9990,0,-8154.996838014576,-9183.616073488556,1790.416476165346,10000.0,9996,2,10004,-2,-0.0001,0.0,0.0001,-0.0003,0.0
82400,AMETHYSTS,9996,10004,-9996,-10004,-8707.297786610203,-9429.73125144199,1077.4498856992077,10000.0,9996,1,10004,-1,-0.00035,-0.0001,0.0,0.0,0.0
82500,AMETHYSTS,19992,20008,9996,10004,-3096.308450627142,-3599.611876009393,643.2699314195246,10000.0,9996,2,10004,-2,0.0,0.0,0.0001,0.0,-0.0001
82600,AMETHYSTS,19992,80016,0,60008,-2167.4159154389995,15482.671686793425,-23617.238041148285,9999.0,9996,2,10002,-8,-0.00020002000200020003,0.00010001000100010001,-0.00020002000200020003,0.00010001000100010001,0.00020002000200020003
82700,AMETHYSTS,9998,10004,-9994,-70012,-4515.391140807299,-10165.729819244603,9836.85717531103,10001.0,9998,1,10004,-1,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,0.00019998000199980003,-9.999000099990002e-05
82800,AMETHYSTS,19992,10002,9994,-2,-162.57379856510943,-7116.610873471223,9900.514305186618,9999.0,9996,2,10002,-1,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
82900,AMETHYSTS,209895,9998,189903,-4,56857.09834100443,-4982.827611429855,81903.10858311197,9996.5,9995,21,9998,-1,0.0002500875306357225,0.0003501225428900115,0.0003501225428900115,0.0004501575551443005,0.0003501225428900115
83000,AMETHYSTS,9996,10004,-199899,6,-20169.7311612969,-3486.1793280008983,-30820.134850132818,10000.0,9996,1,10004,-1,0.0,-0.0003,-0.00035,0.0,0.0
83100,AMETHYSTS,19992,9998,9996,-6,-11120.01181290783,-2442.125529600629,-14491.280910079691,9997.0,9996,2,9998,-1,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244
83200,AMETHYSTS,19992,20008,0,10010,-7784.00826903548,1293.51212927956,-12698.768546047815,10000.0,9996,2,10004,-2,0.0,0.0,0.0,-0.00035,0.00015
83300,AMETHYSTS,9996,10004,-9996,-10004,-8447.605788324836,-2095.741509504308,-7616.061127628689,10000.0,9996,1,10004,-1,0.0,0.0001,0.0,-0.00015,0.0
83400,AMETHYSTS,19992,80016,9996,70012,-2914.5240518273854,19536.580943346984,-28576.036676577216,9999.0,9996,2,10002,-8,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,-0.00020002000200020003,0.0
83500,AMETHYSTS,9996,10004,-9996,-70012,-5038.966836279169,-7327.9933396571105,6860.777994053671,10000.0,9996,1,10004,-1,-0.0003,0.0001,-0.0001,0.0002,0.0
83600,AMETHYSTS,9996,10004,0,0,-3527.2767853954183,-5129.595337759977,4116.4667964322025,10000.0,9996,1,10004,-1,0.0,-0.0003,0.0,0.0,0.0
83700,AMETHYSTS,19992,20008,9996,10004,529.706250223207,-589.5167364319841,2466.680077859321,10000.0,9996,2,10004,-2,0.0,0.0,0.0003,0.0003,0.0
83800,AMETHYSTS,19992,20008,0,0,370.7943751562449,-412.66171550238886,1480.0080467155929,10000.0,9996,2,10004,-2,0.0001,0.0,-0.0001,-0.00035,0.00015
83900,AMETHYSTS,269865,270135,249873,250127,75221.45606260936,74749.23679914832,786.4048280293557,10000.0,9995,27,10005,-27,0.0,0.0,-0.0003,0.0,-0.0001
84000,AMETHYSTS,9996,9998,-259869,-260137,-25305.68075617345,-25716.63424059617,579.0428968176134,9997.0,9996,1,9998,-1,0.00040012003601080324,-5.0015004501350405e-05,0.0005001500450135041,0.0006001800540162049,0.00030009002700810244
84100,AMETHYSTS,9996,10004,0,6,-17713.97652932141,-17999.843968417317,345.02573809056804,10000.0,9996,1,10004,-1,-0.0003,0.0,0.0003,0.0,0.0
84200,AMETHYSTS,19992,20008,9996,10004,-9400.983570524988,-9598.690777892123,203.81544285434083,10000.0,9996,2,10004,-2,0.0,0.0,0.0,-0.00015,0.0
84300,AMETHYSTS,69986,20008,49994,0,8417.511500632507,-6719.083544524486,20119.889265712605,10001.0,9998,7,10004,-2,-9.999000099990002e-05,-9.999000099990002e-05,4.999500049995001e-05,0.00019998000199980003,-9.999000099990002e-05
84400,AMETHYSTS,199900,200100,129914,180092,44866.45805044275,49324.24151883286,-7999.266440572437,10000.0,9995,20,10005,-20,0.0,0.0,0.0,0.0,0.0
84500,AMETHYSTS,29994,20008,-169906,-180092,-19565.27936469007,-19500.630936817,-725.1598643434622,10001.0,9998,3,10004,-2,-0.00044995500449955,-0.00019998000199980003,0.0,-9.999000099990002e-05,-9.999000099990002e-05
84600,AMETHYSTS,19992,9998,-10002,-10010,-16696.29555528305,-16653.441655771898,-431.8959186060773,9997.0,9996,2,9998,-1,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00045013504051215364,0.00020006001800540162
84700,AMETHYSTS,9996,10004,-9996,6,-14686.206888698134,-11655.609159040328,-4259.937551163646,10000.0,9996,1,10004,-1,0.0,0.0003,0.00025,0.0003,0.0003
84800,AMETHYSTS,19992,20008,9996,10004,-7281.544822088694,-5157.72641132823,-2559.1625306981878,10000.0,9996,2,10004,-2,0.0,-0.0001,0.0003,0.0,0.0
84900,AMETHYSTS,289855,290145,269863,270137,75861.8186245379,77430.69151207023,-1645.0975184189122,10000.0,9995,29,10005,-29,0.0,-0.0003,0.0,-0.00035,0.0
85000,AMETHYSTS,239880,9998,-49975,-280147,38110.77303717653,-29842.61594155083,91081.74148894864,9996.5,9995,24,9998,-1,0.0002500875306357225,0.0005501925673985895,0.0003501225428900115,0.0004501575551443005,0.000200070024508578
85100,AMETHYSTS,9996,10004,-229884,6,-42287.65887397643,-20888.03115908558,-37306.95510663081,10000.0,9996,1,10004,-1,0.0,0.0003,0.0,0.0,0.0
85200,AMETHYSTS,19992,20008,9996,10004,-26602.561211783497,-11620.421811359904,-22387.373063978488,10000.0,9996,2,10004,-2,0.0003,0.0,0.0,0.0,0.0001
85300,AMETHYSTS,9996,10004,-9996,-10004,-21620.592848248445,-11135.495267951934,-13429.223838387092,10000.0,9996,1,10004,-1,-0.0001,0.00015,0.0,-0.00015,-0.0001
85400,AMETHYSTS,9996,10004,0,0,-15134.414993773911,-7794.8466875663535,-8057.534303032255,10000.0,9996,1,10004,-1,-0.0003,0.0,0.0,-0.00015,0.00035
85500,AMETHYSTS,19992,90018,9996,80014,-7595.290495641739,18547.807318703555,-32841.720581819354,9999.0,9996,2,10002,-9,0.00030003000300030005,0.00020002000200020003,0.00010001000100010001,0.0,0.00025002500250025
85600,AMETHYSTS,19992,20008,0,-70010,-5316.703346949217,-8019.534876907512,8298.967650908387,10000.0,9996,2,10004,-2,0.0003,0.0,0.00015,0.0,0.00015
85700,AMETHYSTS,30006,10004,10014,-10004,-717.492342864452,-8614.874413835258,12986.580590545032,10003.0,10002,3,10004,-1,-0.00029991002699190244,-4.9985004498650404e-05,-0.00029991002699190244,0.0,-0.00019994001799460162
85800,AMETHYSTS,69986,60000,39980,49996,11491.755359994884,8968.38791031532,3785.548354327019,9999.0,9998,7,10000,-6,0.00025002500250025,0.00040004000400040005,0.00025002500250025,0.00010001000100010001,0.00040004000400040005
85900,AMETHYSTS,9996,9998,-59990,-50002,-9952.77124800358,-8722.728462779276,-1723.870987403789,9997.0,9996,1,9998,-1,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00040012003601080324,0.00030009002700810244
86000,AMETHYSTS,50000,20008,40004,10010,5034.260126397493,-3102.9099239454927,10963.277407557727,10002.0,10000,5,10004,-2,-9.998000399920016e-05,-0.0001999600079984003,-0.0001999600079984003,-0.0001999600079984003,-0.0001999600079984003
86100,AMETHYSTS,10002,10004,-39998,-10004,-8475.417911521756,-5173.236946761845,-5419.633555465364,10003.0,10002,1,10004,-1,-0.00029991002699190244,-0.00029991002699190244,-0.0005998200539838049,-0.00029991002699190244,-0.00029991002699190244
86200,AMETHYSTS,9996,10004,-6,0,-5934.592538065229,-3621.2658627332903,-3254.1801332792184,10000.0,9996,1,10004,-1,0.00025,0.0,0.0003,-0.0003,0.0
86300,AMETHYSTS,49990,280140,39994,270136,7843.985223354339,78505.9138960867,-94009.30807996754,10001.5,9998,5,10005,-28,0.00014997750337449384,-0.00014997750337449384,-4.999250112483127e-05,-0.00014997750337449384,-0.0004499325101234815
86400,AMETHYSTS,9996,10004,-39994,-270136,-6507.410343651962,-26086.66027273932,35651.21515201948,10000.0,9996,1,10004,-1,0.0,0.0,-0.00015,0.00015,-0.0001
86500,AMETHYSTS,29994,10004,19998,0,1444.212759443627,-18260.662190917523,29389.92909121169,10001.0,9998,3,10004,-1,-9.999000099990002e-05,-9.999000099990002e-05,0.00024997500249975,0.0,-9.999000099990002e-05
86600,AMETHYSTS,249875,250125,219881,240121,66975.24893161053,59253.83646635774,9537.957454727011,10000.0,9995,25,10005,-25,0.0,0.00015,-0.00025,-0.00015,-0.00035
86700,AMETHYSTS,10000,210105,-239875,-40020,-25079.82574787263,29471.68552645041,-74219.2255271638,10002.5,10000,1,10005,-21,-0.00024993751562109475,-0.00024993751562109475,-9.997500624843789e-05,-0.00034991252186953263,-0.0005498625343664084
86800,AMETHYSTS,50010,10004,40010,-200101,-5552.878023510839,-39400.12013148471,51512.86468370173,10003.0,10002,5,10004,-1,-0.00029991002699190244,-0.00014995501349595122,-0.00019994001799460162,0.0,0.0
86900,AMETHYSTS,9996,10004,-40014,0,-15891.214616457586,-27580.0840920393,14902.118810221034,10000.0,9996,1,10004,-1,0.0,0.0,0.0,0.0,0.0
87000,AMETHYSTS,219890,220110,209894,210106,51844.34976847969,43725.74113557249,8856.47128613262,10000.0,9995,22,10005,-22,0.0,0.0,0.0,0.0,0.0
87100,AMETHYSTS,9996,10004,-209894,-210106,-26677.15516206422,-32423.78120509925,5398.682771679572,10000.0,9996,1,10004,-1,0.00015,-0.0003,0.0001,-0.00015,-0.00035
87200,AMETHYSTS,9996,10004,0,0,-18674.008613444952,-22696.64684356948,3239.2096630077435,10000.0,9996,1,10004,-1,0.0,0.0003,-0.0001,-0.0002,0.0001
87300,AMETHYSTS,19992,20008,9996,10004,-10073.006029411466,-12886.452790498632,1940.325797804646,10000.0,9996,2,10004,-2,0.00015,0.0001,0.0001,0.0001,0.0
87400,AMETHYSTS,19992,20008,0,0,-7051.104220588026,-9020.51695334904,1164.1954786827876,10000.0,9996,2,10004,-2,0.0,-0.00015,0.00015,0.0,0.0
87500,AMETHYSTS,299850,300150,279858,280142,79021.62704558838,77728.23813265566,584.9172872096725,10000.0,9995,30,10005,-30,0.0,0.00035,0.0,0.0,-0.00015
87600,AMETHYSTS,39992,230115,-259858,-70035,-22642.261068088133,33399.26669285896,-75578.24962767419,10001.5,9998,4,10005,-23,-0.0004499325101234815,-0.0003999400089986502,-0.00014997750337449384,-0.00024996250562415637,-4.999250112483127e-05
87700,AMETHYSTS,209895,210105,169903,-20010,35121.31725233831,17376.48668500127,30618.250223395487,10000.0,9995,21,10005,-21,0.0003,0.00015,0.0,0.0,0.0
87800,AMETHYSTS,39992,270135,-169903,60030,-26385.977923363185,30172.54067950089,-73602.24986596272,10001.5,9998,4,10005,-27,-4.999250112483127e-05,-4.999250112483127e-05,0.0,-0.0002999550067489877,-0.00024996250562415637
87900,AMETHYSTS,239880,240120,199888,-30015,41496.21545364577,12116.278475650624,47799.85008042238,10000.0,9995,24,10005,-24,-0.00015,0.0,0.0,0.0,-0.0001
88000,AMETHYSTS,19992,20008,-219888,-220112,-36919.049182447954,-57552.20506704455,28769.510048253425,10000.0,9996,2,10004,-2,0.00035,0.0,0.0001,0.0,-0.0003
88100,AMETHYSTS,19992,9998,0,-10010,-25843.33442771357,-43289.54354693119,21265.706028952056,9997.0,9996,2,9998,-1,5.0015004501350405e-05,0.00040012003601080324,0.00020006001800540162,0.0,-5.0015004501350405e-05
