day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,trades,ret_5,ret_10,ret_20,ret_100,ret_200
-1,705200,AMETHYSTS,9995,28,,,,,9998,1,10005.0,28.0,,,9996.5,0.0,"[('9998.0', '1')]",0.0002500875306357225,0.000700245085780023,0.0004501575551443005,0.0003501225428900115,0.0002500875306357225
-1,705300,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,[],0.0,0.0,0.0001,0.0,0.0
-1,705400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0,[],0.0001,0.0,0.00025,0.0,0.0
-1,705500,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.0
-1,705600,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0,[],0.00025,0.0001,-0.00035,0.00015,0.0
-1,705700,AMETHYSTS,9996,2,9995.0,25.0,,,10002,2,10004.0,2.0,10005.0,25.0,9999.0,0.0,[],0.00045004500450045,0.00025002500250025,0.00010001000100010001,0.0,-0.00015001500150015003
-1,705800,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0001,0.0003,0.0,0.0
-1,705900,AMETHYSTS,9998,3,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0,[],-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.00029997000299970003,-9.999000099990002e-05
-1,706000,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0,[],0.0,0.0,-0.00035,0.00015,0.0
-1,706100,AMETHYSTS,10000,5,9995.0,28.0,,,10005,28,,,,,10002.5,0.0,[],-0.00014996250937265683,-4.9987503124218944e-05,-0.00024993751562109475,-0.00034991252186953263,-0.00024993751562109475
-1,706200,AMETHYSTS,10002,1,9998.0,3.0,9995.0,30.0,10005,30,,,,,10003.5,0.0,[],-0.000199930024491428,-0.000249912530614285,-0.000649772579597141,-0.000649772579597141,-0.000349877542859999
-1,706300,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0,[],0.0001,0.0001,0.0,0.0,0.0
-1,706400,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,[],0.0,0.00025,0.0,-0.00015,-0.0001
-1,706500,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0001,-0.0001
-1,706600,AMETHYSTS,9998,8,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,[],9.999000099990002e-05,-0.00044995500449955,0.00024997500249975,-9.999000099990002e-05,-9.999000099990002e-05
-1,706700,AMETHYSTS,9998,8,9995.0,22.0,,,10005,22,,,,,10001.5,0.0,[],-4.999250112483127e-05,-0.00014997750337449384,-4.999250112483127e-05,-0.00014997750337449384,-0.00014997750337449384
-1,706800,AMETHYSTS,9998,5,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,0.0,[],0.0,0.00019998000199980003,-0.00019998000199980003,0.00024997500249975,-9.999000099990002e-05
-1,706900,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,"[('9996.0', '1')]",0.00025,0.0,0.0,0.0,0.00015
-1,707000,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,[],0.0,-0.00035,-0.0003,0.0,0.0
-1,707100,AMETHYSTS,10000,3,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10002.0,0.0,[],-0.0005498900219956009,-0.0001999600079984003,-0.00034993001399720057,-0.00029994001199760045,-0.0001999600079984003
-1,707200,AMETHYSTS,9998,7,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.00039996000399960006,-0.00019998000199980003,-9.999000099990002e-05,0.00019998000199980003
-1,707300,AMETHYSTS,9998,1,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0,[],0.00019998000199980003,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.00019998000199980003
-1,707400,AMETHYSTS,10000,4,9995.0,30.0,,,10005,30,,,,,10002.5,0.0,[],-0.00024993751562109475,-0.00024993751562109475,-0.00039990002499375155,-0.00024993751562109475,-0.00039990002499375155
-1,707500,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,[],-0.00035,0.0,0.0003,0.0,-0.0001
-1,707600,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,0.0,"[('9998.0', '1')]",0.0003501225428900115,0.000700245085780023,0.000700245085780023,0.0002500875306357225,0.0003501225428900115
-1,707700,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0,[],-0.0003,0.0001,0.0002,0.0,0.0
-1,707800,AMETHYSTS,10002,3,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10003.0,0.0,"[('10004.0', '1')]",-0.00029991002699190244,-0.00039988003598920324,-0.00029991002699190244,-0.00029991002699190244,-0.00029991002699190244
-1,707900,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,[],0.0,0.0,-0.0001,0.0003,0.0
-1,708000,AMETHYSTS,9995,30,,,,,9998,1,10005.0,30.0,,,9996.5,0.0,[],0.0003501225428900115,5.00175061271445e-05,0.0003501225428900115,0.0003501225428900115,0.0003501225428900115
-1,708100,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0,[],0.00035,-0.00015,0.0,0.0,-0.0003
-1,708200,AMETHYSTS,9996,2,9995.0,20.0,,,9998,5,10004.0,2.0,10005.0,20.0,9997.0,0.0,"[('9998.0', '2'), ('9998.0', '3')]",0.00040012003601080324,0.00020006001800540162,0.00030009002700810244,0.00030009002700810244,0.0006001800540162049
-1,708300,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0,[],-0.0001,0.0,-0.0001,-0.0003,0.0
-1,708400,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,[],0.0,-0.00015,0.0,0.0,-0.0001
-1,708500,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0,[],-0.0003,0.0003,-0.0001,0.0,0.0
-1,708600,AMETHYSTS,10002,1,9998.0,10.0,9995.0,21.0,10005,21,,,,,10003.5,0.0,"[('10002.0', '1'), ('10005.0', '1')]",-0.00049982506122857,0.0,-4.9982506122857e-05,-0.000349877542859999,-4.9982506122857e-05
-1,708700,AMETHYSTS,9998,7,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0,[],-0.00019998000199980003,9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.00024997500249975
-1,708800,AMETHYSTS,9996,2,9995.0,23.0,,,10002,9,10004.0,2.0,10005.0,23.0,9999.0,0.0,[],0.00010001000100010001,0.00010001000100010001,0.00020002000200020003,0.00010001000100010001,0.00010001000100010001
-1,708900,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,[],-0.00015,-0.0001,0.0,0.0,-0.0001
-1,709000,AMETHYSTS,9996,1,9995.0,21.0,,,9998,1,10004.0,1.0,10005.0,21.0,9997.0,0.0,"[('9998.0', '1')]",0.0006001800540162049,0.00030009002700810244,0.00030009002700810244,0.00045013504051215364,0.00030009002700810244
-1,709100,AMETHYSTS,9995,25,,,,,10002,5,10005.0,25.0,,,9998.5,0.0,"[('10002.0', '1')]",0.0005000750112516877,0.00015002250337550632,0.00015002250337550632,5.000750112516878e-05,0.00015002250337550632
-1,709200,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,0.0,[],0.00030003000300030005,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
-1,709300,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0,[],0.0,-0.0001,0.0,-0.0001,0.0
-1,709400,AMETHYSTS,9995,25,,,,,10002,7,10005.0,25.0,,,9998.5,0.0,[],5.000750112516878e-05,0.00015002250337550632,0.00025003750562584387,5.000750112516878e-05,0.000450067510126519
-1,709500,AMETHYSTS,10002,1,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0,0.0,[],-0.00029991002699190244,-0.00039988003598920324,-0.00029991002699190244,-0.00029991002699190244,-0.0005998200539838049
-1,709600,AMETHYSTS,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,0.0,"[('10002.0', '1')]",-0.000349877542859999,-4.9982506122857e-05,-0.000199930024491428,-0.000349877542859999,-0.000349877542859999
-1,709700,AMETHYSTS,10000,2,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10002.0,0.0,[],-0.0001999600079984003,-0.0001999600079984003,-0.0001999600079984003,-0.00029994001199760045,-0.0001999600079984003
-1,709800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0,[],-0.0001,0.0001,-0.00035,0.00035,0.0
-1,709900,AMETHYSTS,9996,1,9995.0,23.0,,,10002,1,10004.0,1.0,10005.0,23.0,9999.0,0.0,[],0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00020002000200020003,0.0
-1,710000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,[],-0.0001,0.0,0.0,0.0,-0.0001
-1,710100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,"[('10004.0', '2')]",0.0003,0.0,0.0001,0.0,-0.0003
-1,710200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,"[('9996.0', '1')]",0.0,0.0,0.0003,0.0003,0.0001
-1,710300,AMETHYSTS,9996,2,9995.0,30.0,,,10002,10,10004.0,2.0,10005.0,30.0,9999.0,0.0,[],0.00020002000200020003,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
-1,710400,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,"[('9996.0', '5'), ('9996.0', '1')]",0.0,0.0001,-0.0001,0.0,-0.00015
-1,710500,AMETHYSTS,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0,0.0,[],0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,-0.00020002000200020003,0.00020002000200020003
-1,710600,AMETHYSTS,10002,5,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,,,10003.0,0.0,[],-0.00029991002699190244,-0.00014995501349595122,-0.00039988003598920324,-0.00029991002699190244,-0.0005998200539838049
-1,710700,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0,[],0.0,0.0,0.0,-0.0003,-0.0003
-1,710800,AMETHYSTS,9998,8,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0,[],-9.999000099990002e-05,-0.00044995500449955,-0.00044995500449955,-9.999000099990002e-05,0.00019998000199980003
-1,710900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0,"[('9995.0', '2')]",0.0001,0.0,0.0001,0.0,0.0
-1,711000,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.00035,0.0
-1,711100,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0,[],0.00015,0.0001,-0.00015,0.0,0.0003
-1,711200,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,[],0.0,0.0003,0.0001,0.0001,0.0
-1,711300,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,[],-0.00035,0.0,0.0,-0.0001,0.0
-1,711400,AMETHYSTS,10000,3,9996.0,2.0,9995.0,21.0,10002,8,10004.0,2.0,10005.0,21.0,10001.0,0.0,[],-9.999000099990002e-05,-0.00019998000199980003,-0.00039996000399960006,0.00019998000199980003,-0.00024997500249975
-1,711500,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.00015
-1,711600,AMETHYSTS,9998,10,9995.0,20.0,,,10005,20,,,,,10001.5,0.0,[],-4.999250112483127e-05,-0.00024996250562415637,-0.00014997750337449384,-0.0004499325101234815,-4.999250112483127e-05
-1,711700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,[],0.0003,0.0,-0.0003,0.0,0.0
-1,711800,AMETHYSTS,9995,30,,,,,9998,6,10005.0,30.0,,,9996.5,0.0,"[('9998.0', '1')]",0.0003501225428900115,0.0,0.0003501225428900115,0.0006502275796528785,0.0003501225428900115
-1,711900,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,"[('10002.0', '1')]",-0.0001,0.0001,0.0,0.0,-0.0001
-1,712000,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0,"[('10005.0', '2'), ('10005.0', '2'), ('10002.0', '1')]",0.0,0.0,0.0,0.0001,-0.0001
-1,712100,AMETHYSTS,9998,5,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10001.0,0.0,[],-0.00019998000199980003,-0.00024997500249975,-9.999000099990002e-05,-0.00019998000199980003,0.0
-1,712200,AMETHYSTS,10002,5,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,0.0,[],-0.00029991002699190244,-0.00019994001799460162,-0.00039988003598920324,-0.00029991002699190244,-0.00029991002699190244
-1,712300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0,[],-0.00035,0.0,0.0,0.0,-0.0003
-1,712400,AMETHYSTS,9996,1,9995.0,22.0,,,10002,8,10004.0,1.0,10005.0,22.0,9999.0,0.0,[],0.00020002000200020003,-0.00020002000200020003,0.0,0.00010001000100010001,0.0
-1,712500,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,-0.0001
-1,712600,AMETHYSTS,9996,1,9995.0,30.0,,,10002,7,10004.0,1.0,10005.0,30.0,9999.0,0.0,[],-5.000500050005001e-05,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
-1,712700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,[],0.0001,-0.0003,0.00035,0.0,0.0
-1,712800,AMETHYSTS,9995,20,,,,,9998,1,10005.0,20.0,,,9996.5,0.0,"[('9998.0', '1')]",0.0003501225428900115,0.0003501225428900115,0.000700245085780023,0.0003501225428900115,0.0003501225428900115
-1,712900,AMETHYSTS,9998,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,[],-0.00039996000399960006,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05
-1,713000,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.0001
-1,713100,AMETHYSTS,9995,29,,,,,10002,10,10005.0,29.0,,,9998.5,0.0,[],0.00015002250337550632,0.00015002250337550632,5.000750112516878e-05,0.00015002250337550632,0.00015002250337550632
-1,713200,AMETHYSTS,9998,4,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10001.0,0.0,[],-0.00039996000399960006,-0.00019998000199980003,-9.999000099990002e-05,0.00019998000199980003,-9.999000099990002e-05
-1,713300,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0001,0.0
-1,713400,AMETHYSTS,9996,2,9995.0,30.0,,,9998,1,10004.0,2.0,10005.0,30.0,9997.0,0.0,"[('9998.0', '1')]",0.00030009002700810244,0.00020006001800540162,0.00030009002700810244,0.0006501950585175553,0.00040012003601080324
-1,713500,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,-0.0001
-1,713600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0,[],0.0,0.0,0.00015,0.0001,-0.0003
-1,713700,AMETHYSTS,9996,2,9995.0,20.0,,,9998,1,10004.0,2.0,10005.0,20.0,9997.0,0.0,[],0.00020006001800540162,0.0006501950585175553,0.00020006001800540162,0.00015004501350405122,0.00030009002700810244
-1,713800,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0,[],0.0,0.00035,0.0,0.0,0.0001
-1,713900,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0,[],-0.0001,0.0,-0.0002,-0.0002,0.0001
-1,714000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,[],0.0,0.0,0.00015,0.0001,0.0
-1,714100,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0,[],0.0,-0.0001,-0.0001,-0.00035,0.0
-1,714200,AMETHYSTS,9996,1,9995.0,27.0,,,10002,1,10004.0,1.0,10005.0,27.0,9999.0,0.0,[],0.00045004500450045,0.00010001000100010001,-0.00020002000200020003,0.00025002500250025,-0.00025002500250025
-1,714300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0,[],0.00035,0.0,0.0,-0.0003,0.0
-1,714400,AMETHYSTS,9996,1,9995.0,25.0,,,10002,10,10004.0,1.0,10005.0,25.0,9999.0,0.0,[],0.00010001000100010001,0.00010001000100010001,-5.000500050005001e-05,0.00010001000100010001,0.00020002000200020003
-1,714500,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0,[],0.0,0.0,0.0001,0.0003,0.0001
-1,714600,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,[],-0.0001,0.00015,0.0,-0.00035,0.00015
-1,714700,AMETHYSTS,10002,2,9995.0,26.0,,,10005,26,,,,,10003.5,0.0,"[('10002.0', '2')]",-0.000349877542859999,-0.000449842555105713,-0.000349877542859999,-0.000349877542859999,-0.000149947518368571
-1,714800,AMETHYSTS,10002,2,9995.0,21.0,,,10005,21,,,,,10003.5,0.0,[],-0.000349877542859999,-0.000349877542859999,0.0,0.0,-9.9965012245714e-05
-1,714900,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0,[],0.0,-0.0002,0.0,0.0,0.0001
-1,715000,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,[],0.0,0.00015,0.0,0.0,0.0
-1,715100,AMETHYSTS,9996,1,9995.0,29.0,,,10002,4,10004.0,1.0,10005.0,29.0,9999.0,0.0,[],0.00025002500250025,0.0,0.0,0.00020002000200020003,-0.00015001500150015003
-1,715200,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0,"[('10005.0', '1')]",-0.0001,-0.0003,0.0,-0.0001,0.0
-1,715300,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.00025
-1,715400,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0,"[('9996.0', '1')]",-0.0002,-0.00015,0.0,0.0,0.0
-1,715500,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0,[],0.00015,0.0001,0.0,0.0,0.0001
-1,715600,AMETHYSTS,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,0.0,[],-0.00024996250562415637,-0.00014997750337449384,-0.00024996250562415637,-0.00014997750337449384,-0.00014997750337449384
-1,715700,AMETHYSTS,9996,1,9995.0,30.0,,,10002,5,10004.0,1.0,10005.0,30.0,9999.0,0.0,[],-0.00020002000200020003,0.00010001000100010001,0.00010001000100010001,-0.00015001500150015003,0.00010001000100010001
-1,715800,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0,"[('10002.0', '2')]",0.0,0.00035,0.0,0.0,0.0
-1,715900,AMETHYSTS,9996,1,9995.0,22.0,,,10000,4,10004.0,1.0,10005.0,22.0,9998.0,0.0,[],5.001000200040008e-05,0.00020004000800160032,0.0005001000200040008,0.00020004000800160032,0.00020004000800160032
-1,716000,AMETHYSTS,9998,2,9995.0,27.0,,,10005,27,,,,,10001.5,0.0,[],-4.999250112483127e-05,-0.00014997750337449384,-0.00014997750337449384,-0.00014997750337449384,-0.0004999250112483127
-1,716100,AMETHYSTS,9996,2,9995.0,26.0,,,10002,6,10004.0,2.0,10005.0,26.0,9999.0,0.0,[],0.00010001000100010001,0.0,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
-1,716200,AMETHYSTS,9996,2,9995.0,23.0,,,9998,1,10002.0,5.0,10004.0,2.0,9997.0,0.0,[],0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244
-1,716300,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,[],0.00035,0.0,-0.0003,0.0,0.0
-1,716400,AMETHYSTS,9995,25,,,,,10002,2,10005.0,25.0,,,9998.5,0.0,[],0.00015002250337550632,0.00015002250337550632,0.00015002250337550632,5.000750112516878e-05,0.00015002250337550632
-1,716500,AMETHYSTS,9998,8,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0,"[('9998.0', '1')]",-9.999000099990002e-05,-9.999000099990002e-05,-9.999000099990002e-05,-0.00019998000199980003,-9.999000099990002e-05
-1,716600,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0,"[('9996.0', '2')]",-0.0001,-0.0001,0.0,0.0,0.00025
-1,716700,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0,0.0
-1,716800,AMETHYSTS,10002,1,9998.0,2.0,9995.0,26.0,10005,26,,,,,10003.5,0.0,[],-0.000349877542859999,-0.000349877542859999,-0.000349877542859999,-0.000349877542859999,-0.000349877542859999
-1,716900,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0,[],0.0,0.0003,0.0,0.00015,0.0001
-1,717000,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0,[],0.0,0.0,0.00015,0.0,0.0
-1,717100,AMETHYSTS,9996,1,9995.0,27.0,,,10002,1,10004.0,1.0,10005.0,27.0,9999.0,0.0,"[('10002.0', '1')]",0.0,0.00010001000100010001,0.0,0.00010001000100010001,0.00010001000100010001
-1,717200,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,[],0.0,0.0,0.0,0.0003,0.0
-1,717300,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0,"[('10005.0', '4')]",0.0,-0.0003,-0.0001,-0.0001,-0.0001
-1,717400,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0,[],0.0003,0.0,-0.0001,-0.00015,0.0
-1,717500,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,[],0.0,0.0,0.0,-0.0001,0.0
-1,717600,AMETHYSTS,9996,1,9995.0,20.0,,,10002,7,10004.0,1.0,10005.0,20.0,9999.0,0.0,"[('9996.0', '1')]",0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,-0.00025002500250025
-1,717700,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0,[],0.0,0.0,-0.0001,0.0,0.0
-1,717800,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0,[],-0.0003,0.0,0.00035,0.0,0.00015
-1,717900,AMETHYSTS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0,[],-0.00029991002699190244,-0.00029991002699190244,-0.00019994001799460162,-0.00029991002699190244,-0.00029991002699190244
-1,718000,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0,[],0.0,0.00015,0.0,0.0,0.0
-1,718100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0,[],0.0,-0.0001,0.0,-0.0003,0.0
-1,718200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,[],0.0,0.0,0.0003,0.0003,0.0
-1,718300,AMETHYSTS,9996,2,9995.0,26.0,,,9998,1,10004.0,2.0,10005.0,26.0,9997.0,0.0,"[('9998.0', '1')]",0.00030009002700810244,0.00020006001800540162,0.00030009002700810244,0.00030009002700810244,0.00030009002700810244
-1,718400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0,[],0.0,-0.0001,0.0,-0.0001,-0.00035
-1,718500,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0,[],0.00015,0.0,-0.0003,0.0,0.0
-1,718600,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0,[],-0.0001,0.0,0.0,0.0003,0.0
-1,718700,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,"[('9996.0', '1')]",0.0,-0.0001,-0.0003,-0.00015,-0.0001
-1,718800,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0,[],-0.0001,0.00035,0.0,0.0,-0.0001
-1,718900,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0,[],-0.0001,0.0001,0.0,-0.0001,0.0
-1,719000,AMETHYSTS,9998,3,9995.0,29.0,,,10005,29,,,,,10001.5,0.0,[],-0.00014997750337449384,-0.00014997750337449384,0.0001999700044993251,-0.00014997750337449384,-0.0002999550067489877
-1,719100,AMETHYSTS,9996,2,9995.0,23.0,,,10002,7,10004.0,2.0,10005.0,23.0,9999.0,0.0,[],0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001,0.00010001000100010001
-1,719200,AMETHYSTS,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,0.0,[],-0.0001,0.0003,0.0001,0.0,0.00015
-1,719300,AMETHYSTS,9996,2,9995.0,23.0,,,10002,8,10004.0,2.0,10005.0,23.0,9999.0,0.0,[],0.00045004500450045,0.00010001000100010001,0.0,0.00010001000100010001,-5.000500050005001e-05
-1,719400,AMETHYSTS,9996,2,9995.0,22.0,,,10002,3,10004.0,2.0,10005.0,22.0,9999.0,0.0,[],0.00020002000200020003,0.00010001000100010001,0.00040004000400040005,0.00040004000400040005,0.00010001000100010001
-1,719500,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0,[],0.0,-0.0003,0.0,-0.0003,0.0001
-1,719600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0,[],0.0,0.0,-0.0003,0.0,0.0001
